id_sinistre,id_client,type,montant,date
a948f7e8-1c56-40e5-bacc-3ad6fc36da95,90dce4c7-4fca-4b82-8ef1-94c5fe5e1c34,catastrophe naturelle,6727,2022-03-13
d3e73da8-92de-4bb2-a06e-626af250bfe8,ba68a9e7-1940-4e80-bdfe-caaebad3d56a,incendie,4221,2024-10-02
d27c13e0-91f9-42e7-957f-a9ade6b09b13,119ba3e5-b588-4f97-b4d2-63dd8b4d2589,vol,7482,2023-02-21
ac7e01fe-2c3d-4c61-9e6d-7dfcf8287030,a7fcbc69-3cd6-46f9-bcca-457b5c7bd09c,incendie,2011,2020-08-01
a3ff6e35-497b-4a72-8cc0-a052219a78ce,426286d0-9f2f-465e-8702-2c1d99eb07e5,catastrophe naturelle,303,2022-01-04
2f1274dd-83b5-437f-87c6-983253c7600f,160f6dcb-0fa9-4593-93b9-37cc27817ea1,vol,3475,2024-11-19
f5c5d7e7-20a9-4c9f-8049-3bf6b7a0b069,71a25a51-c6d9-4756-8517-e62e8f5df1b4,vol,4737,2023-08-09
0d69f0aa-48cb-436e-874c-ee1130c7842d,c02a3597-5aff-466c-8076-6d5e2da6d5c7,catastrophe naturelle,870,2020-03-21
b5bc76e7-8c3b-4a2d-858e-1153502be04b,b51f3176-6436-4936-a6a6-9f779bb6b3be,accident,3956,2020-10-16
aced4663-ea75-46ec-b910-f4246c8cc632,954153ba-46e0-409b-a6cd-65c6dca80c88,catastrophe naturelle,2242,2021-06-01
daaf5c58-501e-4471-a53c-83c0b6bb00d2,71a25a51-c6d9-4756-8517-e62e8f5df1b4,catastrophe naturelle,9036,2020-09-29
468dd7b5-a246-4f4c-ac55-e494471a5ec3,c7f8648d-1cad-44b5-98b5-32c17b9a19ea,catastrophe naturelle,7629,2021-11-16
455ac9f5-0297-4833-bf38-de71a6b87275,3cfad7ca-6850-4d49-802c-ddbb65c8406a,accident,2843,2023-09-05
fde6fe47-3f71-41fe-8dfe-60b8139e3f3d,e88a706c-4be2-4fe5-b270-4bac1f9b4648,vol,7275,2020-03-03
ba3a3a3f-f917-41be-a243-4886802a18ae,6036880a-b27f-42e5-a9a1-df5420b74d5c,catastrophe naturelle,6868,2023-06-26
f7a6626c-41a2-4dd0-a24d-f0b91349dc79,7a84ba43-0f6e-4772-9a68-b4e851063b9a,catastrophe naturelle,2261,2020-12-24
c5b262b8-35bc-457d-a247-06dd5a58d8f2,fac670ca-32be-478c-b5f9-073b494461d5,incendie,2764,2020-11-16
7bb3bde7-83bf-4f3b-a09a-28290fc86226,a123e1fa-5fda-4acc-835e-65b73fc73bf8,catastrophe naturelle,5468,2022-03-09
8e7d6d55-86dc-42b4-a9c5-a20ba3b61cd6,655653ea-dcad-4b03-bad3-a9370b7c7064,vol,5154,2023-07-21
771d2e9f-5129-4d6b-9d7b-71c1bb9a2b07,291d63d3-97ac-4987-86d3-f09cdc4e12bc,accident,8118,2022-10-05
c6c14d5e-a2c9-422f-9afa-ff346ed5904c,1c8ecdab-9be9-4f8a-9164-4a1fca1537c5,incendie,9335,2023-09-29
fc0aaef5-c482-4bfd-b3e6-cecdc2e65de8,0719a59e-a285-47e5-802f-672d8425e8d8,accident,2774,2023-01-21
3b705b46-a276-428a-9280-e5e81258113f,4318414f-425a-4ef2-bac4-71f5b4cd32ad,incendie,5422,2020-09-16
85b7ee17-7b49-4fec-affa-3ad22418728a,f21a64af-64bc-4598-b198-3400ce6150f7,catastrophe naturelle,4508,2023-05-24
eedbb86e-24bb-4e83-be79-807f1d176fce,f23bd234-cb18-4f02-a07a-03e93cb80c4a,catastrophe naturelle,5383,2021-08-25
b88f2b95-3af4-45fd-99a5-dd09d0f7ecb8,a3ca5c90-5a16-471b-aea4-91087d839716,vol,135,2023-11-22
236cd408-994d-4346-b046-4022bfba88ac,c01cdbc6-0f77-4133-a917-7b74e9205ab5,accident,2605,2024-10-16
c6e8a4c1-04c2-487d-8ae2-68ac53f5df8e,5e743b84-4bac-40b1-a896-fcc9406c943f,accident,9224,2022-09-17
c501daed-84a5-4e4e-b7d8-a2050f390c02,47c9a8ac-ef96-433b-85e7-4c8031557509,accident,5412,2020-07-07
8869115b-445b-4163-8c05-b5ec5496ed0e,861129e8-ca4f-401e-9fa8-bb62ab55c1a5,catastrophe naturelle,9417,2023-05-24
7fe324ca-1a96-4d53-bdfa-983452692a4c,6bcde695-d23c-4a4a-aa19-65ed018e081d,vol,788,2020-02-19
bd1ea747-2bdc-4ec3-bdd2-f6e80120121e,c6de2b0a-2fe4-4dc3-99e5-fcc2cf930102,incendie,6584,2022-10-05
deacda40-3c7a-4584-bf76-1ded552b0ca1,12640cb7-ca09-4d5c-9e6c-1cbcb91d49ec,catastrophe naturelle,8299,2024-03-22
e2d41d94-3ca8-4fbb-ad8b-b6d08703f42f,b1e7ff59-8c30-4b0c-9daf-d8336a1f5e74,vol,5685,2023-03-08
7f83686e-0409-4cbc-ab95-a5db04fc0d66,355c45ad-2bf9-4f3c-8467-962fdf1bc5c7,accident,5269,2022-12-23
302c6dfd-1083-4d43-96e1-5c982bdec059,b29b1c70-ed66-43b0-bed1-30ed7b3f4a56,vol,678,2022-04-28
a05055d2-1d9c-43a1-8775-4d031b1221da,7d6af9b3-7895-4a8a-9462-541d8f68993e,incendie,5639,2021-09-13
d878a964-a685-4bd6-b6f9-fe3e92fa47c6,ab7bc823-023b-4525-8ddf-9de33e176325,catastrophe naturelle,5482,2020-12-27
6ee85f9a-cd49-4d22-a342-282f24087db8,6a0831c3-8ee2-4c75-acfb-29b71f04da18,incendie,711,2022-05-06
5ff5fd13-0955-4ee1-9f1c-f06977c3de15,954153ba-46e0-409b-a6cd-65c6dca80c88,vol,2184,2023-08-03
1d8a18eb-916b-416f-b745-7b98a2a797d3,5a0f6a83-1e98-4424-b1aa-1059ea19b075,vol,3470,2021-04-20
760cda21-9edd-4904-b411-8a9f756a7c5b,6f9b29d8-8e4a-45c1-82a7-c4c53c55039c,catastrophe naturelle,4145,2023-06-08
bb61270d-f56b-47dc-b48c-e8feec1bb738,2f3a320c-b1d1-4666-b81f-b1809a04b7a9,catastrophe naturelle,2763,2021-08-15
b7d6225d-abe2-4354-a216-62f8606d708e,abf8423d-10e9-4bda-bec1-d5e38f468533,catastrophe naturelle,601,2023-04-20
04aa3861-2a21-454b-aa58-64e9ed7da610,232928a7-9e64-48ff-a092-6589d8e19dcd,accident,7848,2022-05-27
2b3502e7-7bb6-4bbf-b336-e61e14d28839,8446063d-df1e-4f8e-a835-da1910b5a2ca,accident,1781,2022-02-07
ec53bc64-f528-4149-8074-db28546bea63,7e7b1847-e3f7-4e72-866e-7f17740d7fc9,vol,3856,2021-07-19
43706f0c-8373-4f0e-8a78-08ba0d25b803,b996c572-8f94-4971-9ecc-5eb686460f6b,incendie,3173,2021-09-29
3d6fe801-6e9f-4c44-92cd-41798ac8e9af,011302b0-9f29-4356-b783-a4e34e7d33fa,accident,2532,2020-11-10
34a0b646-cf59-4642-9b99-f891c7303dfc,266e5cee-6954-48c6-98e7-e0586b8f4db7,incendie,8867,2020-11-21
51d0cd9e-9837-48e0-9d8f-67cefb5f2897,231f941e-1993-42dc-b49e-178887a1b648,incendie,3165,2023-03-17
754ab312-d132-4e47-9dbe-6bde21699804,e504dcb0-caf8-4be5-af4b-65d9bb866fcc,incendie,118,2022-03-03
948ebb0e-36ed-4cd6-9925-4157044d3345,af5eed91-457f-461a-a98b-1a5ef469f0f8,accident,9257,2024-08-05
5d026094-82f4-4206-994f-034c15eff7f6,8eae8d0f-e817-4e05-8c8a-29a6083c5127,incendie,2690,2024-09-10
3eb6ced8-36c5-46c5-bbc0-fd3c89a75290,3a96e049-3b42-4f46-9fba-252eb102bc88,catastrophe naturelle,4377,2020-08-31
4ffaba5c-1d79-4c03-8836-2ae6f33d051e,92b324fd-6400-4379-bb08-5df283ba3852,catastrophe naturelle,5638,2023-06-08
516effae-bf0f-4a20-a8f8-a42a52f620cc,3ac3d024-a430-4a10-a40f-60553d41a7c5,accident,8151,2021-12-08
3e5c252a-1fdf-4919-bbd1-592f1367e21a,f8c39ee6-1819-4161-8627-19b38311b9dc,incendie,4476,2020-06-19
6b1da5b6-67ef-4b83-a5af-ad8cce65f28b,882fc5c0-defe-4e16-9fd8-1bbbf2ff7589,catastrophe naturelle,5977,2022-06-17
04af7015-7f1c-4c3c-b0da-f435e28853ee,9362f934-868e-41ac-9990-0f73f55a4ade,catastrophe naturelle,6378,2020-01-05
1d9608ee-ef9e-4e1c-8ad7-6cd558ba7a0f,1b70b7e1-d9f7-4fab-8ea4-62e5b3535994,incendie,8082,2024-02-23
ab268bf5-f88c-48fb-a81b-fe6fd1817966,cb4e0c53-9f02-4bc0-b4b9-8f029a0e1557,catastrophe naturelle,1025,2024-09-23
52bfb5a3-fbb9-4afe-b159-dd761e760254,b0bea008-5988-45eb-ad76-6c6d86395424,incendie,9575,2021-03-04
af96051b-0ff8-442e-bb78-7235f4742364,3b7a41f9-b735-4359-af83-e143eeadb17b,catastrophe naturelle,5452,2024-05-05
2883d8da-53df-487b-bb54-229674d10f82,c07f27f9-db9b-41f4-8dd6-17419b67bf9e,vol,273,2024-06-26
66e1956c-a0fc-4fa4-979d-5df79955a324,e94a79ae-5b4c-49cc-826d-a61d50ac3f6c,catastrophe naturelle,8571,2022-06-03
ab1ee755-1d3b-456b-8c6c-a4578d5c7d4b,a5775e0d-f57f-41bf-8b5a-aaac67c66cb9,incendie,8167,2020-08-29
0fe46c25-b536-4653-bef7-e806d70f51c7,eae2171e-f6ee-4b65-8da7-7f5b76bb58a3,catastrophe naturelle,6990,2022-04-07
62b2885b-e27a-4cac-b8a5-5e44d85c28ec,2ea4ae60-59a7-4101-b005-e94ec88fcdbf,catastrophe naturelle,3857,2023-09-24
82e7b295-2c2d-41ff-91b8-ac6ee7851558,99fe6816-1ea0-465f-874d-8e2d73c0127b,accident,2803,2021-10-26
1f4b2eea-6fab-4dbf-a309-b48fdfa4a52f,68b9e752-67bd-49ff-a828-fa050c69e83e,accident,6567,2020-04-13
3c7ef730-53a1-4434-a033-8be411adc31a,65995b31-d1e2-4c5e-847f-38cbde26a71e,vol,7567,2023-06-30
606f54cc-9287-4a2c-adc5-614a717ac518,bfb6a9ce-ad77-4537-b161-ff778dde9d29,catastrophe naturelle,6962,2024-03-11
f300e355-574a-4c21-b3cd-baece515b122,5859287a-82d4-4dd0-a6c5-21f8c13e3ba5,accident,8404,2025-02-02
d88f6827-2701-4dff-a398-ab5cd5b0e64e,99998292-bafa-4045-99bc-4efad3b00d9e,catastrophe naturelle,7575,2020-10-15
a8b5df06-a418-4319-8880-32610eab9e4f,052fa3ed-0139-4649-b3f0-353ac468ba0b,catastrophe naturelle,8578,2023-10-02
c8ab83e7-8ec3-4bc1-ab4b-cb039f62c65e,9dac9bcb-2f6a-4d1d-83ed-c32c7944a699,incendie,6125,2020-02-28
b37ad7bc-b824-4cb4-b85c-a1a7a7c0c986,f99ec6b2-feaa-4f5a-b61f-f7b1399bdce8,accident,7214,2024-12-29
ab67e786-3cc8-4de0-ab2d-d3276e0e135c,3cfad7ca-6850-4d49-802c-ddbb65c8406a,incendie,8647,2024-05-31
fca1cc42-37f9-4604-8440-bf0e2769e328,29ddc00e-9157-446e-a1df-79512ce75488,catastrophe naturelle,6048,2020-05-14
96168d0f-2f27-4c3f-a8a5-e6f0d5732034,f7b49820-9eaa-488b-8377-0c4774146bc0,vol,2338,2022-10-28
2b75e626-b927-458f-a74d-79dedd8a2e24,0b02b227-c058-4ae9-98ef-36eaf73b46c7,accident,9195,2020-10-15
555a59a9-ffd6-410d-a6a3-9033f16283b0,7f599757-a796-4a67-98a5-fdf5b12dd168,incendie,4504,2020-02-21
59d2bf4f-cbc4-47b1-97eb-32eac4d9d413,33e8496b-364f-45cf-8da1-045d6662a91a,vol,5748,2023-12-03
db6424c8-a5b7-48fb-87ab-e149a130d58b,3baa0d8b-e313-4b84-8845-c47ffc3deb57,vol,5834,2021-08-27
3ccd8cad-1325-410e-8177-e9f390107e4b,68615504-6f86-4a3e-9361-71ba0e99ed4f,catastrophe naturelle,7663,2020-04-14
c5d9975d-3a52-4fb6-aa24-9e610c6f1e17,8d66f075-9bfe-49dc-9566-8d1e51eaf115,vol,4543,2020-09-01
93d524ef-b9c9-4f77-aa3d-211914b4e840,ee41a0dc-fc19-49a8-8f62-333e893920ec,incendie,6800,2022-12-15
88b8f1f4-856f-401a-b014-9e6a72bbcf2c,f58a4e43-db38-461f-aea8-94690f466dbb,catastrophe naturelle,7448,2020-09-12
899b3d43-cfde-45eb-b60d-ef144e6516a0,340841ca-c562-4bed-8a2c-669dafdbc1ab,vol,2255,2021-10-01
374d2717-ebcf-4bc2-a24e-d45fd69c534a,f4e01388-5f65-47b3-aa72-69b384f6dac6,incendie,6563,2023-12-13
09cd1adc-296b-46e9-8b4b-c87ac2c0ea74,98e05c26-c38b-4af8-ae64-beeda88c10fd,incendie,6502,2023-01-26
8f649ab5-361d-44aa-891d-13ff182ae1e0,3b2aab82-9fe4-4e1b-bb56-3025dfddfc95,accident,5839,2020-12-18
348ce09e-d6a7-4af2-a153-357a3b81ebeb,a4617ad9-d0c0-49f4-8e99-daeb5cfc8e1a,catastrophe naturelle,5483,2024-06-22
1d592882-5f3b-4f18-81e5-6fa622f0d7b4,530b836f-03fa-48a6-b09c-071e988c9f22,accident,446,2022-10-31
e80eb59f-9156-4455-98a3-5de12cfc91e2,906336ec-59c2-4abe-972a-4cebc665d8c5,catastrophe naturelle,8898,2023-01-01
78737bb3-0d8a-4a6a-9155-a589f89ebe77,7fc9d0da-ca3a-4519-9821-11f90a1ad6a0,catastrophe naturelle,7546,2021-03-11
2600fec9-e23b-4171-930b-6c04bfc45057,cb4e0c53-9f02-4bc0-b4b9-8f029a0e1557,vol,8153,2022-08-24
30396d40-3b2e-4ccf-8b24-5cfb04d1e601,7e6e861f-e5f2-485f-a2d9-8045d9c08ac3,incendie,9931,2024-05-22
0e4b2038-1805-4d9e-9f4f-714c619d7c47,b1620d69-d93d-46c8-a2ca-ced3eefd1963,vol,1310,2024-12-23
fee8c1d8-d22e-4706-a4db-d98f90088626,c13d074a-d199-4385-9972-7970ea7f75da,incendie,8644,2022-04-22
5a6c21a9-df26-4ff6-a579-2dd965f091eb,235bc60c-46e0-4c30-98a2-115fa5cb50dc,accident,1171,2020-01-01
c5301596-d4ad-4173-aba8-2f54c97bb172,3b2aab82-9fe4-4e1b-bb56-3025dfddfc95,vol,5537,2020-10-02
3e80e157-cdf1-4f08-8816-8404bf2a031d,bfb6a9ce-ad77-4537-b161-ff778dde9d29,incendie,8925,2023-11-22
aa6ae122-6edb-41e6-a963-15f84fcd988b,67815f92-b916-4731-8215-80a56199708f,vol,5931,2021-09-15
972695af-f162-4cc7-be77-3a6b9519b7e2,2e0c6027-1950-48b5-9b84-f44636c9adc2,accident,1236,2023-07-25
9471cab5-c4ee-4345-a4e2-2ecf57546dae,1ad9c512-fce8-4339-bbec-d453ab69756a,vol,9830,2022-01-03
34bb04c8-f92f-4cfc-baa2-bf00b204e539,b1d62cb5-e4ff-4931-9a35-68cd1367ca75,vol,5726,2020-06-09
f404e184-8fb1-43e2-921e-aa741b55fab7,c48bd259-05a5-42e0-9773-f43a1d594d02,vol,823,2021-01-21
811a03c2-56c8-4670-85cf-eadc34c447ae,2636f0fb-a596-4616-ab55-4b8789c3a2f5,vol,5884,2021-01-31
b7acccb9-dc8a-4730-95e5-adea6a1f1c68,0c7063d3-59ee-425b-9612-30803c0fa607,incendie,5638,2020-08-30
f2e5c4ab-8cca-4632-9d8a-4597e03779fd,0a8a2a46-012f-4321-9c2e-29d114f1ee7f,incendie,4979,2024-05-25
2abe36f7-e5b3-4eb1-be8e-753b381de2e6,06cbe701-0853-4189-9fc7-3f66be878173,vol,9727,2020-08-10
39ea78ea-db88-4097-872e-45dbc937fc16,2582b983-ea00-4df8-80df-000a326b438c,incendie,7437,2021-05-24
64e62395-41f2-4071-8749-d661feeaf841,80a917bf-3870-4243-86aa-d9cd6c20d417,vol,958,2022-10-15
436384b7-1b1a-4d68-9d43-abc4c7b25f2d,660725d8-ef19-4afd-9b06-9e7672d88da1,incendie,7359,2020-03-23
2101dd52-85bb-45f4-9ba2-6bb4d76cd2d8,5ef8e243-3c58-48d4-980d-246d423efe8f,catastrophe naturelle,1546,2020-07-12
2e4e4746-cb76-4278-bfc1-22d9ecc1776d,751e4067-1428-4756-aaef-b57b293a874d,vol,9004,2021-02-24
72d1f43b-2576-46be-b43b-67e275d341b0,6a3535bb-4752-4a55-b9eb-02b01083bad6,accident,5426,2023-05-24
fa0b73fb-a385-4650-82b4-205fc1987fda,9cfeb9b2-d7a9-4033-9bc1-18b19c64fd69,accident,5185,2023-09-08
ac5aee71-2608-454c-9456-d75668f0621f,e37cb8de-fbaa-42de-8e25-fb05c2c6513c,vol,7800,2020-01-31
f047fd97-37be-4522-9692-c1263828d1f9,ce494033-6f8c-4a0a-a691-ec6833c7a7a3,incendie,6637,2021-12-18
251bd108-1ca4-4f84-a430-605c8ba5db53,177fa3fa-df6c-4e85-81c6-9d2ef36190bd,vol,536,2022-09-28
30319b28-cfa2-4aba-9198-0e8240689d41,8921525b-f221-40ce-bc1c-b2cd718b3f34,catastrophe naturelle,7756,2024-08-04
c11b751b-a819-40a6-9469-4670b3005084,0760ed00-9f02-4ea5-a40c-c43cd98fc267,catastrophe naturelle,6154,2021-07-30
3fa0d13a-20a9-4a3e-9a24-ab1345309f27,d974c46a-84e2-47e1-a55f-38aca45aebc2,accident,4284,2020-08-08
0133514f-cda1-40dd-a37f-9db0898a493e,292e9549-fb78-40b6-a627-b7ddc0778594,incendie,6049,2023-01-20
66b45820-fc47-448e-b580-8397e8436ade,4052bd59-3da4-41b8-bd2e-1251945ee2eb,catastrophe naturelle,450,2023-12-15
0033a63d-dfe5-4739-81f9-a57a12736942,2b3acdd2-d867-480f-a7c8-d425cd92fd26,incendie,1698,2022-11-16
508627e9-1149-4ea8-b330-3f0968df4726,3a20caa6-9e3b-4f40-9873-4242b9e0bd4b,catastrophe naturelle,2993,2024-11-04
b9a3e1af-6d42-49a8-9534-2ab8b516db6c,ab045466-479b-4c83-ac65-11795caf4835,catastrophe naturelle,6092,2023-11-03
7c10992c-6f3e-4d08-8dec-da1b6f85f1ea,f0ce1f82-748f-4b9d-81d8-672ea9b35864,incendie,6748,2023-10-07
04b91151-0a00-4c20-bea9-488dcf50c0e4,00809623-5c9e-474e-b803-d39334a2b9a9,catastrophe naturelle,1681,2024-08-03
698cf94d-015a-43e6-a4ac-537d2e103f0b,3b1fa981-725d-4d80-a3a8-af1e39cfdb0f,incendie,8710,2023-06-04
145504c3-1780-4376-9de7-94af47974c0a,473355ec-fce3-4ae2-80a8-7886684f6495,accident,9045,2022-11-02
e0c30fd3-483d-45f1-a435-812b31b7a680,d2209b79-3223-4fa4-8b0e-9a4edeacdd10,vol,2598,2021-10-26
b8e9f38c-aada-4394-beac-6668af82cb30,22f87acf-e3ec-47c0-8521-2e19ffa050bd,accident,6466,2025-02-25
16c071b9-3168-4d18-849f-784a58e46cde,35212f16-29c6-40f4-9bc1-8271d4a66f56,accident,2106,2023-02-25
29279ab3-cb84-455a-864b-a61e9c5bb2d0,db109ac4-bc9a-49a3-beb4-f0b2085b6165,vol,7152,2021-03-09
73d0ccd3-5fba-4ab6-8120-7eec3fee3d63,b11f07ce-98b6-408f-b99a-12fdc6970c0d,vol,4758,2023-01-18
21d4b0e5-3f9a-4a95-a93e-2fdb646f75d3,c3bc32d4-131f-4175-b439-70096755fd9f,catastrophe naturelle,600,2023-12-24
3650904d-b8d0-407f-adfd-bf6bf5fa7f4b,c05502ad-6154-4717-a8e8-d89746b6e98a,catastrophe naturelle,7557,2021-11-03
97b88ec0-268a-41f2-95be-6337d9a7d4ca,a115ac76-5e61-404b-8a5b-c9a9220e0ad5,vol,604,2021-07-15
f164e1bc-8d14-4dfc-bf7f-a68c744fdb52,01a47fd2-59f2-4c10-8aec-a4c3d9d8eecb,vol,8243,2021-11-15
dd106a91-f708-4ece-b7f7-45c334868795,be52881e-2c17-4cb5-92a1-884e0043254b,catastrophe naturelle,5779,2023-06-05
db0c3198-d5ee-47cb-88b1-d29946371791,10877adc-8d58-45dc-a7b1-3aa6dfc2f341,catastrophe naturelle,9733,2023-11-09
0969a1c9-fc2a-492b-884a-8d33e5713d2c,034fd2a4-7917-4a98-aa49-6a893d6a5115,incendie,9087,2021-07-18
1fc97049-ee38-43b1-b104-ead6e68db19f,fc09551f-c1e0-4a54-9763-d54d290a6a00,accident,3392,2023-03-31
23cc32d7-9d6b-47b4-a4a7-ff95c4555add,72dee9ca-e294-42a3-afa9-301440222301,catastrophe naturelle,8312,2023-03-09
17fbda45-dc05-42d7-affc-dd6b01ab0f4b,d448c0d0-3fe1-4d86-9946-b947d74d77be,catastrophe naturelle,971,2023-02-06
ad0a08a5-071b-4427-a5a8-5d95e95ab462,bb9ab04d-e78b-470a-bcfa-135e1cea3611,incendie,3100,2024-04-16
a9028131-0735-4c93-9ba1-49a6cfa89c61,655653ea-dcad-4b03-bad3-a9370b7c7064,accident,3031,2021-11-19
963cb25c-2c65-415d-b859-5182506e675c,fc85ee56-d10b-4e75-8adf-ea969fd21ba0,catastrophe naturelle,5968,2024-05-11
87e31fbf-6f8b-4081-be1f-c30e83129066,d5daad8b-840f-4e85-b4d5-fe513b569ac1,incendie,6573,2023-10-08
067289c1-00e2-4ec8-ad0a-54c9b0faf7c1,63fff06b-52e0-4fe9-b7ff-40d2ba606690,accident,1262,2024-04-02
71064418-1912-445c-aaa7-8085e998586c,27ce6e97-2d02-4322-89b2-53ad18f962df,catastrophe naturelle,2110,2020-04-01
64172469-50a0-429e-89a5-acb3db33b54a,ddb09a38-accd-4eea-acfa-7a83e7f4057f,vol,2128,2023-10-12
dbe92c14-53aa-4c6b-8262-5921c419ff07,ea6b39c5-a06b-4ecd-b20b-1a69e991b6b9,catastrophe naturelle,8833,2021-11-12
8380636f-df34-4667-bd50-09e9c3325284,2571be18-7ce7-4b34-ac9b-0ec11596e635,catastrophe naturelle,3746,2024-08-17
c4499d02-a1a6-47d3-a973-c3b6f5069f3a,bf57916d-57c4-4eab-833f-8f6ff504858c,accident,4020,2021-06-18
bf06de71-9487-4a7a-8244-d297fcae59b9,857d23cf-12a1-4a53-b258-5655c42a7f3f,accident,5952,2023-09-22
3fa09ec0-fd96-4244-9874-d31fc884a84f,d67fa8e0-e629-4e73-81f2-23dfe618e48e,catastrophe naturelle,723,2021-03-12
4d30b377-f65b-48fb-9e96-e08d98bb5957,5ef8e243-3c58-48d4-980d-246d423efe8f,catastrophe naturelle,5296,2020-06-02
92e86270-4f47-4fc2-a95a-1ab9a1f1c8fe,8988f983-cc59-4311-aa86-6d31980d6f08,incendie,698,2020-05-19
fcba20cb-0981-43bf-a6ad-5a8247180782,bbebe1ef-b4e4-4ae8-ba94-460901913650,accident,4346,2020-11-22
d8cb6eb8-88f8-4c42-af80-cfae762ca2f7,b80d6cba-4f85-4af8-8f5f-fc496300b582,accident,9695,2023-08-09
28c87cf8-f60a-4d3a-9de1-bb57e9f7923e,4e0b9772-3af7-4a40-9233-bcc6188eaa75,catastrophe naturelle,1799,2024-07-04
a1592fad-92d7-403e-b96a-646734483553,15993e63-f1d4-41cb-a056-42dff61123f4,accident,3930,2023-09-05
1bf424a3-0b8d-4cc2-82ff-b722ed280e81,c075088a-8c00-4844-a198-5bc7bdf80c89,vol,7151,2024-11-28
127efa79-59c9-444f-8d6f-c7f396f6d133,79e52294-1995-4960-a283-07de74c81544,vol,4714,2020-10-11
d48fb55b-ef36-4357-8e73-a35b7628150a,8bf62307-3df9-4860-a5bf-05cee96ac1a6,catastrophe naturelle,4849,2022-10-09
d94ffba3-f6b1-4c14-be52-7ff3eb555458,61308e46-e3d2-4e7d-886e-eea5d0229e33,accident,4705,2022-06-01
435dbaca-4117-4fed-b200-5f9f387e7f6b,7c54f353-cffb-4449-a313-876f4ba5934c,catastrophe naturelle,7635,2022-01-28
5fede9d0-f617-40ed-bbc2-cdc683228ac6,3352682b-ddf8-4b12-88ab-0aa71fa1fe85,vol,9382,2023-07-06
83ae3e18-22e9-4be2-9b9f-c2d2657a06b8,e542a2ee-243d-4579-81e4-20c9b6ad30b5,accident,3948,2024-08-08
c5899995-04df-4388-a293-67e21a1b8cdb,12a51fec-3d22-4971-9c60-f70be3889069,vol,9979,2022-01-01
72b236e8-4e6f-4eda-952f-d5d7dd8ec2cc,7f599757-a796-4a67-98a5-fdf5b12dd168,incendie,6581,2024-11-27
e8eb0337-ebf3-4ced-9530-7bcf16c3fd0e,8563b35e-d176-4df3-84db-a95eac7192be,vol,7166,2023-06-22
fc1a7f5a-2f9b-40a5-afc1-4bab7b0e3a4f,9cfeb9b2-d7a9-4033-9bc1-18b19c64fd69,vol,6259,2023-11-03
b7069b94-9cc8-47c7-a4a8-0c34c17e9422,89a34174-9009-447e-b363-24e5bf5b7457,vol,2565,2022-07-28
b09f6cf0-718a-40af-9681-a070c77c8b9d,266e5cee-6954-48c6-98e7-e0586b8f4db7,accident,6119,2020-06-18
b984e983-67f9-4336-9d2c-8ef976c99f3d,e57396b7-c8d2-410b-acfa-bb695ccd1e9d,accident,661,2023-05-23
f0da0b07-4693-4f6b-abdf-1e635757a165,ab7bc823-023b-4525-8ddf-9de33e176325,incendie,351,2020-06-25
9721ba99-7bcc-4e6d-ab96-6dd84e3a08e7,5a88b549-1878-421f-90b6-aaa4287a20fd,catastrophe naturelle,3836,2023-10-24
0d773692-3b9a-43bb-b11d-3bc89eb4f78e,d67fa8e0-e629-4e73-81f2-23dfe618e48e,vol,172,2021-04-21
8f9283cb-bcc6-4d76-8a62-3567f82e3c43,e545e21d-76c7-4f78-ae19-0213b8e1e01c,incendie,9509,2021-05-07
4f137972-7b4b-48aa-a4ee-f5eea76dd644,19f5aa93-9459-46a7-9ddf-3f30573a2947,vol,336,2024-05-23
4e4f1f4f-d5f6-4a41-b98c-2470cd3bde66,1fb145d6-2a72-49e7-9792-30498f3da309,incendie,7062,2020-11-30
b8e924a1-ad02-46c8-be04-83529fe582cf,e095cf28-2d31-44cd-83fe-905bc22094a7,accident,9573,2022-06-21
1902c827-228e-466c-b35e-b12da5cb2e25,26f31e20-92b2-4516-be8d-52dbb3092f7e,catastrophe naturelle,4190,2024-05-24
30ebd293-921a-4bdf-928b-1efc4bf49a76,73728852-a53a-4c07-83fa-dfa045e9502b,incendie,2581,2022-05-03
70804d28-3d8f-4fbf-8b73-44b631c01573,1c8ecdab-9be9-4f8a-9164-4a1fca1537c5,vol,9885,2023-12-10
d4df2c23-6c62-4e3d-b22d-c368c549f9fd,235bc60c-46e0-4c30-98a2-115fa5cb50dc,vol,8681,2025-03-03
a13d4398-a241-4a7e-aa75-b67fd45435a9,8e82704d-b24e-44c8-9e5c-f1537ef3ecbb,vol,5933,2022-01-16
1ee05682-5e75-435d-9012-1131f031b464,7e3946e7-6c59-42db-a612-49524bd29df9,vol,9993,2023-05-03
3dd78fbd-9247-4603-8ab8-9e5dd974ffaf,26bbcb9f-0721-47e1-ac54-2697ccd9c46e,vol,599,2021-04-20
96190341-24e0-4dae-84d4-3b7ebb7735b5,3ac3d024-a430-4a10-a40f-60553d41a7c5,incendie,3308,2024-04-15
7bb2935d-2675-46f8-9578-3711bac7f145,2b0c1bf0-9ba1-4d2c-974f-1ce8a70fa96c,accident,5887,2025-01-10
87b3db32-39d5-495e-8640-53e45bd85cb2,c92fc829-bf78-4614-9cda-56e6920603cb,catastrophe naturelle,4512,2020-02-08
ed1e0091-d0cf-4420-95f6-3e3c9026e65e,2794c72b-b258-4cfe-8798-270d3cd099d9,accident,8683,2023-05-14
