id_contrat,id_client,type_assurance,date_debut,date_fin
f89a2a6f-8c7b-4c7a-ae38-092111d9b560,5811164a-201a-4b83-840c-255eca6c114e,auto,2003-06-19,2013-10-03
6462bdbf-a3e9-4f6c-a186-ea3cf3028dba,c075088a-8c00-4844-a198-5bc7bdf80c89,santé,2004-04-19,2014-07-18
e68231a5-f433-4096-b998-a7b060a577d9,d88c245c-9a52-4ad5-9ed3-6910168a4047,auto,2008-07-21,2020-09-01
ab39929d-e8d7-4d1f-ade3-5fbdd36f241c,c6de0c2d-60ce-4f08-8811-ea14e1193c25,auto,2021-12-12,2005-12-10
9f8da813-c773-414b-89c2-4370563ac147,98dd2840-94fb-460a-9fb7-1f6f15d77f6b,santé,2000-01-11,2017-02-17
d8ce121f-6795-4659-a1eb-371183f26efa,e8863a42-1ee0-4fec-ab94-1f8c677f5b5f,santé,2006-09-08,2006-09-12
c36ceeb6-b833-4479-ac89-d06b1a260114,02d82d4f-40aa-48e8-8fa9-d7c742d4e2e6,auto,2020-12-10,2017-07-16
621e0569-93d3-4fa8-8459-265348fd06ac,1f140daf-c3ea-4237-90c7-d820ed765e71,habitation,2019-04-05,2001-05-31
c43c77d6-deae-4d76-b5f3-04b0c597cf4c,0048eb5f-98f4-4dc0-aec1-192ea30e7c38,habitation,2019-02-12,2016-08-12
7a6ec241-34bf-482e-a929-e7b7dc86678e,c951a395-cabd-4911-8646-135f4ec4fd65,auto,2018-03-31,2002-01-10
47dd0c2b-6243-49fa-809d-7d6805ee2d4b,f39a62f7-982e-4f70-9218-b8ec092ef1c6,habitation,2018-07-27,2018-12-07
2fbe34b4-83a9-460e-9c39-91620dffb287,2582b983-ea00-4df8-80df-000a326b438c,santé,2007-06-06,2006-03-01
6b427a20-99f6-40c7-8043-41e628b8467a,fca1ecd7-b54f-409c-a091-f7ac63f89d87,auto,2018-03-05,2005-07-22
4ee5e98b-573b-4455-b9ca-6b1ffc3cc0a6,f7b8f687-ae6f-446a-b485-9f1d43a53c12,santé,2023-09-14,2019-02-03
e84277b4-1735-406b-874e-8b6fc5a12670,3baa0d8b-e313-4b84-8845-c47ffc3deb57,habitation,2007-10-29,2004-08-14
f6a40af0-c12d-498a-9833-e501e9184ecc,c3868a82-61ac-4aa7-8044-fc7b2cd37c42,habitation,2010-09-27,2012-10-13
bcf4e8c5-dede-474f-9fe6-5c5d95d37f89,788ce912-0f44-4083-9b15-26ef41192513,habitation,2018-08-27,2001-05-05
40fb94a7-343e-476c-89bf-3e03662681a9,8921525b-f221-40ce-bc1c-b2cd718b3f34,auto,2019-05-29,2007-10-13
989c15f2-fd5e-422b-a174-448b590ed5d5,4c6c2141-ec1d-44d2-8ebe-57111543a355,auto,2006-03-21,2019-08-07
dbdc483c-c018-4c9d-bef1-a5a9f3316084,f28e3d76-3f3b-4c58-803c-52801819fb6b,habitation,2003-04-09,2017-11-15
7da42ce5-ae68-4655-bfb6-ffc380000e10,c0b24dd0-caa0-435f-9a2a-9c5b537085fd,auto,2015-06-14,2014-11-14
93161bc4-5bfa-4ac3-baea-08a4688f0e1c,4932c8be-a2a3-4c80-97e9-42b0dc759828,santé,2006-10-24,2004-02-22
7bfeb667-405e-466c-8b09-36aec8c4ca48,fc85ee56-d10b-4e75-8adf-ea969fd21ba0,santé,2008-01-31,2022-10-31
1e796311-b191-4244-8974-bbaf078aaa12,e95eaf9f-614e-452d-be98-65c9c61c2e8b,santé,2011-06-20,2010-09-10
6da18b4c-b9f8-42ba-a91b-bff77b8c896c,b696ea92-ce28-450d-82ad-f1ba49547982,habitation,2004-07-04,2014-11-04
0d2a4fda-318c-48ca-968d-ece7f220c4f7,92d74553-e482-4f2d-b028-740e945c8f23,auto,2019-01-11,2006-01-15
f86e017b-e618-4586-a00c-d0edc2852201,e542a2ee-243d-4579-81e4-20c9b6ad30b5,auto,2012-12-14,2013-10-13
058e7af3-817c-4563-91d1-2cda59915314,ab045466-479b-4c83-ac65-11795caf4835,auto,2003-03-31,2016-05-04
e38d34d5-1c20-4b2f-8ea5-c8ae7703e0e9,2cb126b9-5fef-4913-96b7-6c0b07184c22,habitation,2016-05-31,2013-08-04
1c48f7f1-21ec-4193-ae21-11fdcbd7ae2f,79f21308-ed5e-40dc-8064-f98034b81f7a,santé,2001-12-12,2013-05-06
92bfbb75-c66e-4a81-8bbe-c5fd6083f700,61cf6da6-5745-4e54-b5fa-00ad8a0705d2,auto,2021-10-23,2003-02-12
2e0702ba-9abb-4e3a-8e56-bff657fbd05d,4633cfe4-a0de-41d3-bda0-8c61438ed4f8,santé,2000-05-05,2011-01-05
52d40822-9c88-45d2-886c-0cb7e193a9e3,775f690d-2542-42cd-be2a-d08ecb8ab1c8,habitation,2008-01-09,2018-08-13
3754a6e9-89b2-49d1-9ecf-e607dc6db73e,1b70b7e1-d9f7-4fab-8ea4-62e5b3535994,habitation,2011-09-03,2002-09-20
10c2a525-1c19-432a-a114-5c6e1dab7418,522dcf2f-d8a3-4bb5-a10b-493f91b7797f,habitation,2004-06-07,2014-10-20
3b836f78-d5fc-4e2c-85c2-a1dccc1ed5d7,b6be9cd3-b8a9-4222-959f-c8744fe8529b,santé,2005-08-16,2007-07-20
da7c59e7-0179-4cab-9734-53019ec2daa7,bee03e68-4acd-4367-a473-403a838628bf,habitation,2012-05-22,2002-01-22
af5ab730-12f1-42e7-93cb-c9e781eceec1,fd879c40-ba08-45ab-a5e4-984fa9d35de3,auto,2009-04-11,2022-07-07
77dd7e01-5ea3-4998-8dcd-8866a738a83d,f86e8b14-2e42-4c4c-b4b9-a7cc524bb663,santé,2001-03-26,2002-12-09
8204347f-a333-4bea-a6bd-59e4beb1a215,dc901902-d592-4182-b97f-1922a979d9d6,santé,2018-06-16,2011-03-22
fa8cef30-9a15-409a-8697-3e9ab480e60d,76cc13f0-d389-4c78-9b0f-343e67f9b770,auto,2011-07-27,2018-02-24
07a1690e-a92b-443e-94c5-b7aa80f842c4,5db73ddd-c2c7-4673-9ceb-54bca930b470,santé,2004-01-28,2012-08-18
b3961d79-f4b1-4bb8-be20-6d6ccbd22866,41913d90-e9a3-48c8-ad22-5b899f8a616e,santé,2001-02-12,2009-09-01
6b8745a8-eab0-45d7-9e29-c7c545f91002,67815f92-b916-4731-8215-80a56199708f,auto,2017-03-11,2020-12-31
2fd3432c-3b3e-4b0c-ab91-28493ee415b8,ff670064-4280-46e1-8830-a050fdcf4480,santé,2021-03-11,2023-12-28
275c9170-ae10-4f7f-bec3-b02749ebfc70,b206daa1-85d0-4e46-b96f-09dffcb3a96f,habitation,2000-09-11,2009-03-19
e9e1a47e-4bdd-4f52-9e4a-7c62e86a1d67,2f31357b-f5c4-4cd4-b339-18749ac7553d,habitation,2004-01-04,2013-01-10
754f05f8-f014-4786-b7b0-28802f4766cc,41b4642f-b644-4d0d-a4e1-98288fb85527,habitation,2011-08-08,2000-07-27
bc53229a-edae-4071-97b7-5589b2ade5d6,27ce6e97-2d02-4322-89b2-53ad18f962df,santé,2014-12-16,2021-07-30
08bcd7cf-013f-4d35-89cc-de16b676fff9,f9570a11-f3d0-4214-a132-8e880796e478,habitation,2001-02-23,2004-01-04
5b48f75c-26f2-418c-ad1e-4898cb83c8e8,52d18552-53b2-4fe1-89cc-5f4e59d5c3be,auto,2007-07-18,2020-09-17
452ffea1-15d3-4e3b-a949-647971f4fad6,2dfb12f7-6aef-4060-badc-ec09d7232882,santé,2016-02-10,2012-09-16
3c5c59dc-7d08-4144-bbb8-524afa84150c,09c90ac4-c7f4-4dbd-b890-13d1d9405ab1,santé,2022-10-21,2015-08-07
cfcaed4a-0960-401d-a1f5-9ccbbaf4a548,f7b49820-9eaa-488b-8377-0c4774146bc0,habitation,2010-06-18,2003-10-09
2b5882d5-a49c-4501-91a4-cf1f038f430a,1b4e0aba-036e-4c9e-9558-a8bdf05a70ff,habitation,2000-06-02,2013-04-18
8d2952d7-9238-43e9-aff0-35580ea0fffb,af5a413f-465e-42a8-9adc-c7ba02e573fc,habitation,2012-10-09,2021-12-14
9cd2760c-33d1-4f71-8bcb-6dd32e58d267,e1fa3f60-4488-476d-96d0-ff410c6b74fa,santé,2002-08-05,2023-11-11
69996674-39dc-4afa-b2e5-6809f96f3c7f,3b44130b-09f4-4ac3-9ad6-cdf43ff939da,santé,2009-07-24,2013-10-24
aec37f4a-212d-411a-b413-8d9d07d8c213,3cfad7ca-6850-4d49-802c-ddbb65c8406a,santé,2005-06-16,2004-01-17
64f1b9d3-40cc-4950-9076-2813e6d60ae0,cd55ad18-237d-46e8-9e8a-29898f4598ff,habitation,2017-02-03,2004-01-03
1f9c5a54-b835-4ec0-8b00-caecd34080a0,8e6a2854-f360-4b9d-8036-92d16074c6f3,auto,2000-09-06,2009-09-21
962a0b07-2410-4f08-9274-54f4340c956f,bf2856f8-c75c-40d1-8894-195ba8117d55,santé,2006-07-22,2023-07-30
435360ab-c4d3-47cf-a7ae-e4a332e898ca,fb6eb64b-9d37-48b4-aaf1-1ce48da7349e,auto,2012-06-06,2020-03-07
ba415d5e-ab1d-40a6-b13c-71020113f040,7066408d-908b-4914-ace2-5a857285ab8c,habitation,2013-06-20,2020-08-03
15daf55e-f66c-418d-9dd5-e8961e372ffe,a03e8efc-d8e2-43f9-9d3c-54caa952c52d,auto,2005-04-20,2001-09-18
d6974d66-ba41-4101-9842-5c2735669868,7b499dc8-5e8f-4c3a-a5c7-5a796ee90d5b,habitation,2012-05-28,2024-03-23
aa08255c-0747-4a56-83f1-e0cad3e40263,b41f3753-4943-4ee9-aa11-08eab3a073e6,auto,2013-08-06,2008-06-12
dbf5ebee-e4de-42e9-8250-68cb4b42cb38,9c79d267-c357-4416-bf16-3fde80e3dcdc,habitation,2021-07-19,2016-05-07
0cb65812-3820-4513-a38a-9ece8f08b459,1bc3e545-81c5-4cb2-8ca6-04f21772062c,auto,2005-06-06,2014-03-17
b7ae1ec7-49f3-496f-888e-042c00c26367,c3736edb-9ff1-4083-9c1a-159f182d64c6,santé,2021-04-05,2008-11-01
2501cccc-75b0-400a-a9ce-11618669ff6f,75d8ca70-3b86-4c1e-81f9-92c740c2c081,auto,2015-04-01,2015-05-31
0d14dfb1-13b5-49c6-bf65-45cecf82781e,2f9a96cf-bfb3-493a-ba1f-71eaa005404c,santé,2007-05-26,2022-01-19
10335ae0-ff1c-49d5-9643-eb55fb5bab0a,47627656-e7f6-4901-b0ca-47621df8e786,auto,2003-07-31,2013-05-11
6002a985-adc5-4f41-a791-9b5c14d19282,30060edc-6268-42d0-9770-f0b707f4071e,santé,2008-09-18,2024-05-01
7bd31e36-a351-443e-a8af-982a90fd0f4c,289db116-2c10-4232-923e-2655ea53d26a,habitation,2007-07-04,2015-01-18
0321663c-05eb-452d-baef-2eadec9bf023,5db88bea-b978-4cdd-9949-93c95fbc8ae4,santé,2006-11-18,2012-10-12
e4d247f6-e85f-42f6-9324-f72d8b8644e6,8448f3aa-3baf-4db9-a01e-78238792a281,santé,2018-06-08,2002-11-12
559cec80-5852-4f53-a410-93110244f49a,12634ab6-88ad-4a0c-92ed-39e6a825dade,santé,2008-09-07,2024-11-03
8ab7e6df-bee6-4885-a087-f886e50002dd,847bbbaf-d8b7-4e9a-821a-9d7e041291d3,habitation,2009-02-16,2008-09-04
7f5f825a-b707-49e0-bdde-41ba0fb6ac9f,0c7063d3-59ee-425b-9612-30803c0fa607,auto,2019-03-24,2022-11-01
948c7b2b-ad86-45ee-bc9b-eba0dc9b184b,867cfe97-d5ec-440c-80c8-46bf59b66b66,auto,2005-03-29,2007-01-29
773db361-9715-4d16-97a1-cb47f9527039,a5ce701b-86a1-4f94-82c7-ed5063d07e99,habitation,2019-02-07,2005-08-10
8b22e3b6-c9d5-4052-9a7a-44060d7e82b3,b00010c1-5d1a-4d60-8cf7-acaea40f288d,santé,2011-03-27,2016-02-26
134e03fb-7f99-4447-9212-45601cac8a13,292e9549-fb78-40b6-a627-b7ddc0778594,auto,2013-07-22,2024-01-19
c4d7106a-babc-4273-8c67-76124d843bab,8612b209-b5b4-42c0-aa55-1be3d3c02b82,santé,2000-03-30,2016-06-22
c230bf65-d01e-461d-a7f1-a9460aea1898,c07f27f9-db9b-41f4-8dd6-17419b67bf9e,santé,2012-01-09,2016-03-12
cbcb1255-f843-48f2-baef-f955f69666ee,6aec9903-0cde-4ff1-bc7d-d83325c2bf15,habitation,2003-08-19,2011-06-11
1943ef0a-64a6-4e7d-8e5c-f3e14cfc1746,25f5502a-909c-46ec-ad25-585fb038ff4d,santé,2020-08-25,2019-01-11
bad1ad59-d73a-4679-89c6-81dd8490cb7f,b976cb88-01ab-4967-b769-bc9d4c8e541a,auto,2021-06-23,2022-03-27
c307b7b5-26e6-4376-8ba8-a503064ab759,b1e7ff59-8c30-4b0c-9daf-d8336a1f5e74,auto,2004-01-16,2019-12-13
c0accad9-a524-4f99-a78b-9240c6e9cea7,f7b8f687-ae6f-446a-b485-9f1d43a53c12,santé,2004-04-08,2015-12-10
7506f5c1-5a47-459b-afd8-9aa5db16eedb,3f411be3-cebc-4dc6-a07d-620aa0df0d6e,auto,2012-04-04,2006-07-28
b27ea62f-70ae-4ae1-b2be-bdf5d17af0de,5aece871-45ba-474c-8372-86bed9f3405d,santé,2015-04-27,2017-02-10
53ea69ab-5bd4-4dc8-a34e-865331fc8f28,67815f92-b916-4731-8215-80a56199708f,auto,2003-02-18,2008-02-09
30532805-9350-4d80-954c-25d30ceddf74,47e9857d-c11f-4889-b507-30357d8b5ca0,santé,2000-05-02,2009-05-21
5efad9fd-4141-499c-9219-826dff05dc04,d5daad8b-840f-4e85-b4d5-fe513b569ac1,santé,2011-10-23,2000-05-15
fe48f453-cb82-4fd8-bce4-aa5001fdda15,02d82d4f-40aa-48e8-8fa9-d7c742d4e2e6,habitation,2002-03-03,2014-08-14
b5647880-da2f-4559-8e86-8dacd1835cdb,47627656-e7f6-4901-b0ca-47621df8e786,auto,2001-08-08,2001-03-20
1f6c053c-aecf-45e1-8dac-2a6a82e2a8f1,1027b389-d2cc-4cd2-ba10-a00fa960bb57,auto,2006-04-13,2010-06-08
bb41fe72-a8bd-4cb5-af00-52bf0bc47218,41913d90-e9a3-48c8-ad22-5b899f8a616e,santé,2012-09-17,2002-11-01
4f6f9afd-957c-4492-8cf4-55e0a7e86553,29ddc00e-9157-446e-a1df-79512ce75488,santé,2012-03-16,2007-03-02
cf605d32-14b2-4ffa-8cab-40bb6349dd32,22aecd0f-89e2-40f9-beb9-012d301730e8,auto,2002-11-28,2018-12-14
7613f19a-b749-4ec6-953b-c5d74ad0c5ff,bb9ab04d-e78b-470a-bcfa-135e1cea3611,santé,2012-11-28,2021-12-21
c492fd33-908a-4639-a216-32da8e9bf14f,fd76234c-21a1-4ddb-98f6-8c90a399aaf9,habitation,2016-07-15,2016-03-11
3d2bffc7-ce7a-44a4-bc6e-779a74be464f,0195dce2-6ec7-4178-9f25-4a7b96f65b01,habitation,2000-09-05,2020-05-31
fc07d470-3b65-4040-8af7-ae57ee8aa75d,857ba0fe-f2b5-424d-84ad-e9d19bf1a145,auto,2015-03-11,2000-01-30
28b6791d-a7b5-49bb-8aeb-55be35bfc6c5,8cf3d215-938d-4c8f-9a2f-df563f3bfab1,habitation,2002-06-11,2001-08-19
13337539-a366-459e-a4c0-96e8dfae4df9,38971f47-68ff-4729-9705-50639d9d4fbc,habitation,2007-07-04,2022-01-04
a97498d9-0263-4e60-82a7-7abb125ff318,0eea2c66-e9fb-4e36-be81-8b45b9a79987,santé,2005-01-26,2012-04-16
aec05e87-1929-4d94-bb8f-cdd1ef5b6f3b,a5775e0d-f57f-41bf-8b5a-aaac67c66cb9,santé,2012-07-14,2004-03-07
2c8f58ef-55a9-42c6-a440-503092e6cc38,f8b4ba31-79e6-4192-84e7-3ddb794b5a53,habitation,2006-07-23,2014-06-05
75e524c8-390e-4459-a472-61b964a036a2,350c7e3d-e4b8-46ea-93a8-6e6df9ea2b6b,santé,2005-04-01,2024-08-15
5adcfc08-8859-49e7-9326-0d7b7a298b2c,09109c85-8eb6-48b7-913f-b1541bc8622e,auto,2024-12-24,2016-12-03
4079da55-a307-4b37-99f7-52a8614003c1,3f210ca8-a536-4d78-877c-464093781a1e,auto,2002-02-04,2002-01-04
5a295761-9fba-4173-be6f-d2daa9ef48ea,e0fa17f5-0520-4152-9687-a48663435770,santé,2003-06-06,2007-06-09
a6e4978a-3f83-49ab-af97-2114a5f5fb28,857ba0fe-f2b5-424d-84ad-e9d19bf1a145,santé,2004-02-27,2004-12-10
478d5982-73c2-479e-bd6c-10afd172a3d0,ab46b1fb-d9ce-459f-a6cf-b98f9f7fb1a8,auto,2019-08-25,2017-12-07
b81fd676-8b50-4c95-86fb-dddc100b206f,1f124b0b-6ffe-4aac-99ac-cbacb53bbc67,santé,2014-04-11,2006-03-06
4b136061-e219-4841-8472-49c2e2247b1a,9da67c89-ec2d-4b84-b5dc-048abc5478d0,habitation,2000-08-24,2019-08-19
a518462b-9b6e-40ee-8ec0-7f027de61842,0758c8dc-82a9-4855-b45f-bd9e8fcc0872,habitation,2010-04-13,2009-04-01
07493a6b-2ae7-4abe-90ad-842204766d75,71a25a51-c6d9-4756-8517-e62e8f5df1b4,habitation,2023-09-02,2006-05-02
374e8211-53c2-4353-b931-05e87c3f4a5b,8bf62307-3df9-4860-a5bf-05cee96ac1a6,santé,2018-09-05,2010-09-17
3f4bd8d7-bfb7-413e-ac82-cee87e5bde4d,fb6eb64b-9d37-48b4-aaf1-1ce48da7349e,santé,2021-06-05,2002-11-09
7405275b-38a5-4312-9e27-85e07a665f6d,3a20caa6-9e3b-4f40-9873-4242b9e0bd4b,habitation,2016-02-19,2002-03-24
be5f8c79-eb3b-41b2-bbcd-d1a53ea11362,c3bc32d4-131f-4175-b439-70096755fd9f,santé,2012-07-26,2005-07-08
edd8380a-a02f-4627-b6c1-f222b26fe393,12848a90-31c2-42e0-a064-ba0269fca7d0,auto,2023-06-16,2021-02-16
40672865-2f66-4bc4-896b-ab947d8fdbb4,165c37f5-5e15-48b6-953a-8b28a00097c7,auto,2000-04-11,2020-05-26
bec19176-d002-439d-b6d3-fbba035612cc,25db049b-ca26-4b6c-8e78-d2fa30f1941f,santé,2004-06-12,2003-10-12
47b3c83a-aa6b-4069-bcfa-cf119e499fe7,60ea35a4-0d6f-4981-bd7d-fc89a663cea4,habitation,2004-11-03,2017-05-26
fff561b0-9f53-4810-9e4b-28d15352332e,87b6afd9-f818-4c3a-bc90-757f344b16af,santé,2002-01-04,2004-11-25
d0bab06c-fa75-4781-b39e-fbd233c9c260,6d722576-ba57-44c6-8983-127185c2b417,habitation,2002-12-22,2015-04-18
548f52fe-676c-4cdc-be7b-3d4e85014093,dde1a15b-22b9-47a9-aecb-b1b0666f0cb4,santé,2017-12-30,2010-01-04
cfdd945f-fda4-4e3e-ab86-6dff7af9fecf,25db049b-ca26-4b6c-8e78-d2fa30f1941f,santé,2000-01-09,2008-02-23
48dd2043-d333-4136-af1d-a1a3e5a9f97c,6ba6d9ae-8354-48c7-a4fc-41bd01a00cbf,auto,2002-05-03,2013-11-16
b9146e34-1ad8-4123-9235-df44451011ac,a24045d1-034d-4000-8724-a7eaa337b14e,santé,2014-05-17,2007-10-06
3fd447ef-855c-47fa-af0e-5a6f0ac42bbb,be52881e-2c17-4cb5-92a1-884e0043254b,auto,2014-11-30,2024-06-22
e43e267b-0f6d-45d8-8c9f-1538ceab2678,7a84ba43-0f6e-4772-9a68-b4e851063b9a,auto,2008-04-04,2002-10-07
2c24da40-4409-473d-93ad-39e82adc6f15,220e9013-de1e-447e-b0fc-b61a0082c3de,santé,2014-10-28,2020-04-18
5cfddf3a-22ed-4e34-8c11-719457dc32ce,f9570a11-f3d0-4214-a132-8e880796e478,santé,2018-10-18,2021-01-12
e930a3a0-2a17-4e18-aa7b-a3048a577567,72b81f58-9ddc-4745-9fd9-5b88647f818a,auto,2024-10-08,2020-05-08
afa6bec3-e8a8-41f2-b082-ec4a83a0258d,b1365535-cfc1-457d-9f2f-736d81427cd3,santé,2024-01-13,2016-02-23
4c391028-8deb-4712-9f27-831261617be8,9163f27a-9a44-4459-a354-bb8c26d79290,santé,2009-02-26,2001-02-20
4fb4715f-71a4-40e3-8b7a-2844c64ec37c,a4617ad9-d0c0-49f4-8e99-daeb5cfc8e1a,auto,2015-06-02,2014-04-02
b12903a9-7407-40a7-8c02-5c411a522659,b0bea008-5988-45eb-ad76-6c6d86395424,santé,2007-01-06,2007-07-15
3ac0a936-8922-40d2-9da3-f5eade48856b,45350971-8663-4b29-9088-706b0fa353fa,santé,2002-02-21,2018-08-15
7ed2e5d6-e11f-4d2e-9f0c-5711fd4ba159,8fc86bea-ef35-4c6b-9bfd-0d6e3e56b619,auto,2002-06-04,2006-05-08
19faf1ca-46ef-4709-8944-5bbd96cc6176,af0b3b1b-09e1-49a1-bd8f-99f38b0cf266,habitation,2021-01-12,2024-04-04
5faa49b2-4e9d-48c9-930c-f58f00108d76,4052bd59-3da4-41b8-bd2e-1251945ee2eb,santé,2024-07-19,2006-04-20
82cc4c70-442b-43f3-b4aa-d4d922e2af21,f0ce1f82-748f-4b9d-81d8-672ea9b35864,auto,2020-08-15,2003-06-28
d3db968b-1c84-4621-9e5d-b9c5c7375a3a,25db049b-ca26-4b6c-8e78-d2fa30f1941f,habitation,2021-11-17,2012-01-26
b1bc54b1-18bf-452e-aac2-c2851b72fb57,66e4a33c-d06c-4843-a9a0-e53989ae8949,habitation,2005-05-17,2007-05-11
e85a29d4-efb7-4a96-b625-273fedcdcbf6,2ea4ae60-59a7-4101-b005-e94ec88fcdbf,habitation,2012-10-28,2011-08-18
7ee50a99-efb7-4ae5-995e-4faabdb5f427,aa3dc2d4-5965-4c85-a704-c0fb6718e6f7,santé,2020-07-18,2016-09-21
ff962285-8e26-42e6-a9a5-6cd6d16025be,3cfd7f44-4a15-47be-b7c2-c96f0f20df84,auto,2017-03-08,2016-11-04
f52f3b55-8945-466a-b78d-177824a27a63,ee3de0bb-6e2e-4172-94a6-cab2a1dee828,habitation,2024-04-23,2001-08-27
19063241-0773-4f5b-81ed-3ba0239048f3,5dcaf6c3-43b0-4ef9-9ea0-ac9d6e34386e,habitation,2003-12-16,2010-03-30
0beca4bf-4c14-4bd9-8871-5ce34f85d791,06330813-5514-4850-8a54-e9d3e305ad7f,santé,2012-01-13,2021-03-05
d1f9f71e-c8c2-4fd8-b982-8cd1a515e110,26f31e20-92b2-4516-be8d-52dbb3092f7e,santé,2018-04-11,2010-02-07
5133f708-184c-42e1-90a1-744382f19108,2571be18-7ce7-4b34-ac9b-0ec11596e635,auto,2013-07-13,2024-09-18
3de64f5a-dc42-491f-9e64-6d2dab215833,99b38458-de3a-420f-8208-ad79e7159bd0,santé,2001-06-18,2023-09-08
a43c7813-2ecd-427d-9832-9aee8b7947f4,f0be5c55-5204-44ee-b445-3b960d417e8d,santé,2005-09-11,2005-05-30
5f0cdb1e-622f-421b-b803-a23447bfda6e,18574d2a-96a9-4af0-9da4-c18b7d5a447c,habitation,2008-06-28,2011-06-22
a74fc85f-8da5-4782-9f37-ac811224b5d0,e714b6d4-8d8c-46c7-b191-5de44b722671,auto,2023-11-29,2008-01-19
20d13dbb-a08b-4ce4-b3e7-a7c35d849973,e1fa3f60-4488-476d-96d0-ff410c6b74fa,auto,2023-03-15,2000-11-27
9c6b931e-8786-4146-8629-c2b86b2ec5e4,dd30516a-f409-4359-8b7a-99ade389e7f5,auto,2008-06-13,2005-08-06
3caef8ae-7f41-43bc-9477-a1e5394f272b,97762ea0-ad5a-42ed-9270-4a747862c78e,habitation,2007-07-31,2000-09-19
e3afdcb1-a761-4518-a4e7-08dff983b974,a24045d1-034d-4000-8724-a7eaa337b14e,habitation,2023-06-02,2011-07-28
d7aef4d0-79dd-4ee1-bc72-df30228ddcc6,45da0ec2-3a02-42ae-a08b-8682e05955ca,auto,2018-07-19,2023-07-05
3f6ce629-c711-4ff6-b209-bb2786705654,1df9a40c-7181-4fee-a22e-0eae1f1f4acc,auto,2008-05-26,2008-11-09
9752ddef-7bcb-4b38-a362-f4ce18bdc8a9,91de3dd6-da9e-41ce-a12b-401e89bd1435,habitation,2019-01-03,2016-02-01
3be1bf44-4a38-419a-9d99-181cbd7b4184,ef8809b3-480c-4923-a04b-55ba14e79a98,santé,2002-01-31,2021-11-13
38d85b6f-376b-44eb-bb55-e5f64ecca89c,847bbbaf-d8b7-4e9a-821a-9d7e041291d3,auto,2003-07-28,2012-12-28
7dac64a4-67a2-4f24-ac0b-5873d915e4a3,807482e1-2225-4322-b691-54862133a96d,santé,2015-03-20,2007-07-19
53e09f0d-51ca-4c81-a08d-52d2c400f12b,a63a6530-a616-4d99-bdd0-c5728fb85e4d,auto,2023-07-19,2006-08-13
527e169e-f155-42e8-aaaf-3b7f822d2986,26f31e20-92b2-4516-be8d-52dbb3092f7e,santé,2015-10-13,2019-11-03
d5d97e2d-6489-41a3-8cc1-2b722e78baa9,87b6afd9-f818-4c3a-bc90-757f344b16af,santé,2003-04-25,2015-05-07
2190c58a-ba2a-4193-bcd6-724f6c3d20f6,72e51b2d-f5ce-4adf-af98-7e0eda78cc62,auto,2010-03-12,2003-09-17
ef9817af-b89e-4927-9156-af468383e8ca,fe893733-6e15-49fd-b1dc-cf141c5a4e4e,habitation,2006-01-05,2000-11-29
298112b6-6a91-4010-a73b-42b2f2840536,f750813c-5b74-42ab-b658-1c65c5801d58,santé,2013-01-21,2021-04-08
94423a99-a6d3-4c53-aca3-d322702d83a1,be2770d5-c9e8-4908-863f-7946a88332f1,habitation,2011-12-30,2013-10-17
eb9d8527-3b71-4f1b-b943-f4e0484c3726,24a0fb55-89af-4252-a262-f88b1e8636a4,habitation,2005-06-08,2007-10-21
d2a8a14e-38fa-4fbe-a570-9ed72513d052,bca7e431-eb99-4c8d-a675-4707763dc3f4,auto,2023-04-04,2020-04-28
89dfb815-3492-4f89-afaf-956f3e5888cd,45734d82-743d-444c-8cea-86777ba35080,auto,2020-12-02,2002-03-13
0bf74776-75d3-4d13-b28d-fa4248982fbd,68b9e752-67bd-49ff-a828-fa050c69e83e,habitation,2004-05-01,2013-02-28
a02bfbd6-588b-4b55-9f02-56f4f4907401,8c91c7e3-9fe1-4d4a-8762-56b8e5fc0754,auto,2007-08-14,2013-01-20
5a3e07c5-aa2b-41c7-b614-43f43410a18a,1a3fdf6e-7a62-4583-8fda-63e2f76ff2ef,auto,2024-06-25,2018-06-01
0d90dd9e-92c2-46c2-a5bf-b8697bc660ee,0b833245-87f0-46ec-96a7-f5494fed2678,habitation,2016-02-20,2018-06-03
7daa0bee-f62e-4c27-8cb2-7948120d97cb,e07994ea-ab6d-4ef1-9a63-f93b3b1e22f2,auto,2005-08-25,2017-08-25
de98268c-61c3-458e-81d3-75803e81cb9c,8efe1d9f-1a76-46dc-954c-848d9e4c4590,santé,2004-10-28,2018-05-11
6fd9f2ed-5ee4-47b6-9a4c-63f1a786d9dc,7b499dc8-5e8f-4c3a-a5c7-5a796ee90d5b,santé,2007-06-29,2000-10-21
f50e1176-cdb3-4b6a-ad9d-2c55c8aa1439,2f31357b-f5c4-4cd4-b339-18749ac7553d,auto,2005-07-02,2013-04-22
23ced503-cd4f-4dd8-8e37-adab90d1cf63,3c1d61ef-48df-4de5-a40a-55a82a386747,auto,2022-01-10,2010-05-21
ef9939a9-224d-4e89-9da2-d5933d174d23,045de737-7c76-4006-b852-4857ad8e73bb,santé,2018-09-27,2011-07-07
d4041995-d18f-41a3-bfb1-b56ecad4bd5d,87b6afd9-f818-4c3a-bc90-757f344b16af,auto,2015-09-05,2022-11-21
